Time,Signal
3478,1022
3489,1021
3501,0
3510,1022
3521,0
3529,1022
3540,1022
3552,0
3560,1022
3572,0
3580,1022
3592,1022
3603,0
3611,1022
3622,1022
3634,0
3643,1022
3654,0
3662,1022
3674,1022
3685,0
3693,1022
3705,0
3714,1022
3725,1022
3736,0
3744,1022
3756,1021
3767,0
3776,1022
3787,0
3795,1022
3807,1022
3818,0
3826,1022
3838,0
3847,1022
3858,1022
3869,0
3877,1022
3889,1021
3900,0
3909,1022
3920,0
3929,1022
3940,1023
3951,0
3959,1022
3972,0
3980,1022
3991,1022
4002,0
4011,1022
4022,1022
4033,0
4042,1021
4054,0
4062,1021
4073,1023
4084,0
4092,1021
4105,0
4113,1022
4124,1022
4135,0
4144,1022
4155,1022
4166,0
4175,1022
4187,0
4195,1022
4206,1023
4217,0
4226,1022
4238,0
4246,1022
4257,1022
4269,0
4277,1021
4288,1022
4299,0
4308,1022
4320,0
4328,1022
4339,1021
4350,0
4359,1022
4371,0
4379,1022
4390,1023
4402,0
4410,1022
4421,1022
4432,0
4442,1022
4453,0
4461,1021
4472,1023
4484,0
4492,1022
4504,0
4512,1022
4524,1022
4535,0
4543,1021
4554,1022
4566,0
4575,1022
4586,0
4594,1022
4605,1022
4617,0
4625,1022
4637,0
4645,1022
4657,1022
4668,0
4676,1022
4687,1021
4699,0
4708,1022
4719,0
4727,1022
4739,1022
4750,0
4758,1022
4770,0
4779,1022
4790,1023
4801,0
4809,1022
4820,1022
4832,0
4841,1022
4852,0
4860,1022
4872,1022
4883,0
4891,1022
4903,0
4912,1022
4923,1022
4934,0
4942,1021
4954,1021
4965,0
4974,1021
4985,0
4994,1022
5005,1022
5016,0
5024,1022
5037,0
5045,1022
5056,1022
5067,0
5075,1022
5087,1021
5098,0
5107,1021
5118,0
5127,1021
5138,1022
5149,0
5157,1022
5170,0
5178,1022
5189,1022
5200,0
5209,1021
5220,1022
5231,0
5240,1022
5252,0
5260,1022
5271,1022
5282,0
5291,1022
5303,0
5311,1022
5322,1022
5334,0
5342,1022
5353,1021
5364,0
5373,1022
5385,0
5393,1022
5404,1022
5415,0
5424,1021
5436,0
5444,1022
5455,1023
5467,0
5475,1022
5486,1022
5497,0
5507,1022
5518,0
5526,1022
5537,1022
5549,0
5557,1022
5569,0
5577,1022
5588,1022
5600,0
5608,1022
5619,1022
5630,0
5640,1022
5651,0
5659,1022
5670,1023
5682,0
5690,1022
5702,0
5710,1022
5722,1022
5733,0
5741,1022
5752,1022
5764,0
5773,1022
5784,0
5792,1022
5804,1023
5815,0
5823,1022
5835,0
5843,1022
5855,1022
5866,0
5874,1022
5885,1022
5897,0
5906,1023
5917,0
5925,1022
5937,1023
5948,0
5956,1021
5968,0
5977,1021
5988,1023
5999,0
6007,1022
6019,1021
6030,0
6039,1022
6050,0
6059,1021
6070,1022
6081,0
6089,1022
6102,0
6110,1022
6121,1022
6132,0
6140,1021
6152,1022
6163,0
6172,1022
6183,0
6192,1022
6203,1022
6214,0
6222,1022
6235,0
6243,1022
6254,1023
6265,0
6274,1021
6285,1021
6296,0
6305,1022
6317,0
6325,1022
6336,1022
6347,0
6355,1022
6368,0
6376,1022
6387,1022
6398,0
6407,1021
6418,1022
6429,0
6438,1023
6450,0
6458,1022
6469,1022
6480,0
6489,1022
6501,0
6509,1022
6520,1022
6532,0
6540,1022
6551,1021
6562,0
6572,1022
6583,0
6591,1022
6602,1022
6614,0
6622,1022
6634,0
6642,1021
6653,1022
6665,0
6673,1022
6684,1021
6695,0
6705,1022
6716,0
6724,1022
6735,1023
6747,0
6755,1021
6767,0
6775,1022
6787,1022
6798,0
6806,1022
6817,1022
6829,0
6838,1022
6849,0
6857,1021
6868,1022
6880,0
6888,1021
6900,0
6908,1022
6920,1022
6931,0
6939,1022
6950,1022
6962,0
6971,1022
6982,0
6990,1022
7002,1022
7013,0
7021,1022
7033,0
7042,1022
7053,1022
7064,0
7072,1021
7084,1022
7095,0
7104,1021
7115,0
7123,1022
7135,1022
7146,0
7154,1022
7166,0
7175,1022
7186,1022
7197,0
7205,1022
7217,1022
7228,0
7237,1022
7248,0
7257,1022
7268,1022
7279,0
7287,1022
7300,0
7308,1022
7319,1022
7330,0
7339,1021
7350,1022
7361,0
7370,1022
7382,0
7390,1022
7401,1022
7412,0
7420,1022
7433,0
7441,1022
7452,1022
7463,0
7472,1022
7483,1021
7494,0
7503,1022
7515,0
7523,1022
7534,1023
7545,0
7554,1022
7566,0
7574,1022
7585,1022
7597,0
7605,1022
7616,1022
7627,0
7636,1022
7648,0
7656,1022
7667,1022
7678,0
7687,1022
7699,0
7707,1022
7718,1022
7730,0
7738,1022
7749,1022
7760,0
7770,1022
7781,0
7789,1022
7800,1022
7812,0
7820,1022
7832,0
7840,1022
7852,1022
7863,0
7871,1022
7882,1021
7894,0
7903,1022
7914,0
7922,1022
7933,1023
7945,0
7953,1022
7965,0
7973,1022
7985,1023
7996,0
8004,1022
8015,1021
8027,0
8036,1022
8047,0
8055,1022
8067,1022
8078,0
8086,1022
8098,0
8107,1022
8118,1023
8129,0
8137,1022
8148,1021
8160,0
8169,1022
8180,0
8188,1022
8200,1022
8211,0
8219,1022
8231,0
8240,1022
8251,1023
8262,0
8270,1022
8282,1022
8293,0
8302,1022
8313,0
8322,1022
8333,1022
8344,0
8352,1021
8365,0
8373,1022
8384,1022
8395,0
8403,1022
8415,1022
8426,0
8435,1022
8446,0
8455,1022
8466,1023
8477,0
8485,1022
8498,0
8506,1022
8517,1023
8528,0
8537,1022
8548,1022
8559,0
8568,1022
8580,0
8588,1022
8599,1022
8610,0
8619,1022
8631,0
8639,1022
8650,1023
8662,0
8670,1022
8681,1021
8692,0
8701,1022
8713,0
8721,1022
8732,1022
8743,0
8752,1022
8764,0
8772,1022
8783,1023
8795,0
8803,1022
8814,1022
8825,0
8835,1022
8846,0
8854,1022
8865,1023
8877,0
8885,1022
8897,0
8905,1022
8916,1022
8928,0
8936,1022
8947,1021
8958,0
8968,1022
8979,0
8987,1022
8998,1023
9010,0
9018,1021
9030,0
9038,1022
9050,1022
9061,0
9069,1021
9080,1021
9092,0
9101,1022
9112,0
9120,1022
9132,1022
9143,0
9151,1022
9163,0
9171,1022
9183,1023
9194,0
9202,1021
9213,1022
9225,0
9234,1022
9245,0
9253,1022
9265,1021
9276,0
9284,1022
9296,0
9305,1022
9316,1022
9327,0
9335,1021
9347,1022
9358,0
9367,1021
9378,0
9387,1022
9398,1023
9409,0
9417,1022
9430,0
9438,1022
9449,1022
9460,0
9468,1022
9480,1022
9491,0
9500,1022
9511,0
9520,1021
9531,1022
9542,0
9550,1022
9563,0
9571,1022
9582,1022
9593,0
9602,1021
9613,1021
9624,0
9633,1022
9645,0
9653,1022
9664,1022
9675,0
9683,1021
9696,0
9704,1021
9715,1022
9726,0
9735,1022
9746,1022
9757,0
9766,1022
9778,0
9786,1022
9797,1022
9808,0
9817,1022
9829,0
9837,1022
9848,1022
9860,0
9868,1022
9879,1022
9890,0
9900,1022
9911,0
9919,1022
9930,1022
9942,0
9950,1022
9962,0
9970,1022
9981,1022
9993,0
10001,1022
10013,1023
10027,0
10036,1022
10048,1023
10060,0
10070,1021
10082,1022
10095,0
10104,0
10114,1022
10126,0
10135,1022
10147,1022
10161,0
10170,1022
10182,1022
10194,0
10204,0
10213,1022
10226,0
10235,1021
10248,1022
10260,0
10269,1022
10281,1022
10295,0
10304,0
10313,1022
10326,0
10335,1022
10347,1023
10360,0
10370,1022
10382,1021
10394,0
10403,0
10413,1023
10426,0
10435,1022
10447,1022
10460,0
10469,1022
10481,1022
10494,0
10504,0
10513,1022
10525,0
10534,1022
10547,1023
10560,0
10569,1022
10582,1022
10594,0
10603,0
10612,1022
10626,0
10635,1022
10647,1022
10659,0
10669,1022
10681,1022
10694,0
10703,0
10713,1022
10725,0
10734,1021
10746,1022
10760,0
10769,1022
10781,1022
10793,0
10803,0
10812,1022
10825,0
10834,1022
10847,1022
10859,0
10868,1022
10881,1022
10894,0
10903,0
10912,1022
10925,0
10934,1022
10946,1022
10959,0
10969,1022
10981,1022
10993,0
11002,0
11012,1022
11025,0
11034,1022
11046,1023
11059,0
11068,1022
11080,1022
11094,0
11103,0
11112,1023
11124,0
11133,1022
11146,1023
11159,0
11168,1022
11181,1021
11193,0
11202,0
11211,1023
11225,0
11234,1022
11246,1022
11258,0
11268,1022
11280,1022
11293,0
11302,0
11312,1022
11324,0
11333,1022
11345,1022
11359,0
11368,1022
11380,1022
11393,0
11402,0
11411,1022
11424,0
11433,1022
11446,1023
11458,0
11467,1022
11480,1022
11493,0
11502,0
11511,1022
11524,0
11533,1022
11545,1023
11558,0
11568,1022
11580,1022
11592,0
11601,0
11611,1022
11624,0
11633,1022
11645,1023
11658,0
11667,1022
11679,1022
11693,0
11702,0
11711,1023
11723,0
11732,1022
11745,1022
11758,0
11767,1022
11780,1022
11792,0
11801,0
11810,1023
11824,0
11833,1022
11845,1022
11857,0
11867,1022
11879,1022
11892,0
11901,0
11911,1023
11923,0
11932,1022
11944,1022
11958,0
11967,1022
11979,1022
11992,0
12001,0
12010,1023
12023,0
12033,1022
12045,1022
12057,0
12066,1022
12079,1022
12092,0
12101,0
12110,1023
12123,0
12132,1022
12144,1022
12157,0
12167,1022
12179,1022
12191,0
12200,0
12210,1023
12223,0
12232,1021
12244,1022
12257,0
12266,1022
12278,1021
12292,0
12301,0
12310,1022
12322,0
12332,1022
12344,1023
12357,0
12366,1021
12379,1023
12391,0
12400,0
12409,1022
12423,0
12432,1021
12444,1022
12456,0
12466,1022
12478,1022
12491,0
12500,0
12510,1022
12522,0
12531,1022
12544,1022
12557,0
12566,1022
12578,1022
12591,0
12600,0
12609,1023
12622,0
12632,1022
12644,1023
12656,0
12665,1021
12678,1022
12691,0
12700,0
12709,1022
12722,0
12731,1022
12743,1022
12756,0
12766,1022
12778,1022
12790,0
12800,0
12809,1022
12822,0
12831,1022
12844,1023
12856,0
12865,1021
12877,1022
12891,0
12900,0
12909,1022
12921,0
12931,1021
12943,1023
12956,0
12965,1022
12978,1022
12990,0
12999,0
13008,1022
13022,0
13031,1022
13043,1023
13056,0
13065,1022
13077,1022
13090,0
13100,0
13109,1022
13121,0
13130,1022
13143,1022
13156,0
13165,1022
13177,1022
13190,0
13199,0
13208,1023
13221,0
13231,1022
13243,1022
13255,0
13264,1022
13277,1022
13290,0
13299,0
13308,1022
13321,0
13330,1022
13342,1022
13356,0
13365,1022
13377,1022
13389,0
13399,0
13408,1022
13421,0
13430,1022
13443,1022
13455,0
13464,1022
13476,1022
13490,0
13499,0
13508,1022
13520,0
13530,1022
13542,1023
13555,0
13564,1022
13577,1022
13589,0
13598,0
13607,1022
13621,0
13630,1022
13642,1022
13655,0
13664,1023
13676,1022
13689,0
13699,0
13708,1023
13720,0
13729,1022
13742,1023
13755,0
13764,1022
13776,1022
13789,0
13798,0
13807,1022
13820,0
13830,1022
13842,1022
13854,0
13863,1022
13876,1022
13889,0
13898,0
13907,1022
13920,0
13929,1022
13941,1022
13955,0
13964,1022
13976,1023
13988,0
13998,0
14007,1023
14020,0
14029,1022
14042,1022
14054,0
14063,1022
14075,1022
14089,0
14098,0
14107,1022
14119,0
14129,1022
14141,1022
14154,0
14163,1022
14176,1023
14188,0
14197,0
14206,1023
14220,0
14229,1022
14241,1022
14254,0
14263,1022
14275,1022
14288,0
14298,0
14307,1022
14319,0
14328,1022
14341,1022
14354,0
14363,1022
14375,1022
14388,0
14397,0
14406,1023
14419,0
14429,1022
14441,1023
14453,0
14462,1022
14475,1022
14488,0
14497,0
14507,1022
14519,0
14528,1022
14540,1022
14554,0
14563,1022
14575,1022
14587,0
14597,0
14606,1022
14619,0
14628,1022
14641,1022
14653,0
14662,1022
14674,1022
14688,0
14697,0
14706,1022
14718,0
14728,1021
14740,1022
14753,0
14763,1022
14775,1022
14787,0
14796,0
14806,1022
14819,0
14828,1022
14840,1023
14853,0
14862,1022
14874,1022
14887,0
14897,0
14906,1023
14918,0
14927,1022
14940,1022
14953,0
14962,1022
14974,1021
14987,0
14996,0
15005,1022
15019,0
15028,1022
15040,1022
15052,0
15062,1022
15074,1022
15087,0
15096,0
15106,1023
15118,0
15127,1022
15139,1023
15153,0
15162,1021
15174,1022
15186,0
15196,0
15205,1022
15218,0
15227,1022
15240,1022
15252,0
15261,1022
15273,1022
15287,0
15296,0
15305,1022
15318,0
15327,1022
15339,1023
15352,0
15362,1022
15374,1022
15386,0
15395,0
15405,1023
15418,0
15427,1022
15439,1022
15452,0
15461,1022
15473,1021
15486,0
15496,0
15505,1022
15517,0
15526,1022
15539,1022
15552,0
15561,1022
15574,1022
15586,0
15595,0
15604,1022
15618,0
15627,1022
15639,1023
15651,0
15661,1021
15673,1022
15686,0
15695,0
15705,1022
15717,0
15726,1022
15738,1022
15752,0
15761,1022
15773,1022
15785,0
15795,0
15804,1023
15817,0
15826,1021
15839,1023
15851,0
15860,1022
15873,1022
15886,0
15895,0
15904,1022
15917,0
15926,1022
15938,1023
15951,0
15961,1022
15973,1022
15985,0
15994,0
16004,1022
16017,0
16026,1022
16038,1023
16051,0
16060,1022
16072,1022
16086,0
16095,0
16104,1022
16116,0
16125,1022
16138,1022
16151,0
16160,1022
16173,1022
16185,0
16194,0
16203,1022
16217,0
16226,1022
16238,1022
16250,0
16260,1022
16272,1022
16285,0
16294,0
16304,1023
16316,0
16325,1022
16337,1023
16351,0
16360,1022
16372,1022
16385,0
16394,0
16403,1022
16416,0
16425,1022
16438,1022
16450,0
16459,1022
16472,1022
16485,0
16494,0
16503,1022
16516,0
16525,1022
16537,1022
16550,0
16560,1022
16572,1022
16584,0
16593,0
16603,1023
16616,0
16625,1022
16637,1023
16650,0
16659,1022
16671,1022
16685,0
16694,0
16703,1023
16715,0
16724,1021
16737,1022
16750,0
16759,1022
16772,1022
16784,0
16793,0
16802,1023
16816,0
16825,1022
16837,1021
16849,0
16859,1022
16871,1022
16884,0
16893,0
16903,1022
16915,0
16924,1022
16936,1022
16950,0
16959,1022
16971,1022
16984,0
16993,0
17002,1022
17015,0
17025,1021
17037,1023
17049,0
17058,1022
17071,1022
17084,0
17093,0
17102,1022
17115,0
17124,1022
17136,1023
17149,0
17159,1022
17171,1022
17183,0
17192,0
17202,1022
17215,0
17224,1022
17236,1023
17249,0
17258,1022
17270,1022
17284,0
17293,0
17302,1023
17314,0
17324,1022
17336,1022
17349,0
17358,1022
17371,1022
17383,0
17392,0
17401,1022
17415,0
17424,1022
17436,1022
17448,0
17458,1021
17470,1022
17483,0
17492,0
17502,1022
17514,0
17523,1021
17536,1022
17549,0
17558,1022
17570,1022
17583,0
17592,0
17601,1022
17614,0
17624,1021
17636,1023
17648,0
17657,1022
17670,1021
17683,0
17692,0
17701,1022
17714,0
17723,1022
17735,1022
17748,0
17758,1022
17770,1022
17782,0
17792,0
17801,1022
17814,0
17823,1022
17836,1022
17848,0
17857,1022
17869,1022
17883,0
17892,0
17901,1023
17913,0
17923,1022
17935,1022
17948,0
17957,1021
17970,1022
17982,0
17991,0
18000,1022
18014,0
18023,1022
18035,1022
18048,0
18057,1022
18069,1022
18082,0
18092,0
18101,1022
18113,0
18122,1022
18135,1023
18148,0
18157,1022
18169,1022
18182,0
18191,0
18200,1022
18213,0
18223,1022
18235,1022
18247,0
18256,1022
18269,1022
18282,0
18291,0
18300,1023
18313,0
18322,1022
18334,1023
18348,0
18357,1022
18369,1022
18381,0
18391,0
18400,1022
18413,0
18422,1022
18435,1022
18447,0
18456,1021
18468,1022
18482,0
18491,0
18500,1022
18512,0
18522,1022
18534,1022
18547,0
18556,1022
18569,1022
18581,0
18590,0
18599,1022
18613,0
18622,1022
18634,1023
18647,0
18656,1022
18668,1022
18681,0
18691,0
18700,1022
18712,0
18721,1022
18734,1022
18747,0
18756,1022
18768,1022
18781,0
18790,0
18799,1023
18812,0
18822,1022
18834,1022
18846,0
18855,1022
18868,1022
18881,0
18890,0
18899,1023
18912,0
18921,1022
18933,1022
18947,0
18956,1022
18968,1022
18980,0
18990,0
18999,1023
19012,0
19021,1022
19034,1022
19046,0
19055,1022
19067,1022
19081,0
19090,0
19099,1022
19111,0
19121,1022
19133,1023
19146,0
19155,1022
19168,1023
19180,0
19189,0
19198,1023
19212,0
19221,1022
19233,1023
19246,0
19255,1023
19267,1022
19280,0
19290,0
19299,1022
19311,0
19320,1022
19333,1022
19346,0
19355,1022
19367,1022
19380,0
19389,0
19398,1022
19411,0
19421,1022
19433,1022
19445,0
19454,1022
19467,1022
19480,0
19489,0
19499,1022
19511,0
19520,1022
19532,1023
19546,0
19555,1022
19567,1022
19579,0
19589,0
19598,1022
19611,0
19620,1022
19633,1022
19645,0
19654,1022
19666,1022
19680,0
19689,0
19698,1022
19710,0
19720,1022
19732,1022
19745,0
19755,1022
19767,1022
19779,0
19788,0
19798,1023
19811,0
19820,1021
19832,1022
19845,0
19854,1022
19866,1022
19879,0
19889,0
19898,1023
19910,0
19919,1022
19932,1022
19945,0
19954,1021
19966,1022
19979,0
19988,0
19997,1022
20011,0
